,agency_cd,site_no,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
2005-07-05,USGS,02266200,36.0,,,,
2005-07-06,USGS,02266200,31.0,,,,
2005-07-07,USGS,02266200,28.0,,,,
2005-07-08,USGS,02266200,27.4,,,,
2005-07-09,USGS,02266200,28.3,,,,
2005-07-10,USGS,02266200,40.0,,,,
2005-07-11,USGS,02266200,44.0,,,,
2005-07-12,USGS,02266200,47.0,,,,
2005-07-13,USGS,02266200,48.9,,,,
2005-07-14,USGS,02266200,49.0,,,,
2005-07-15,USGS,02266200,45.9,94.65,,,0.0
2005-07-16,USGS,02266200,42.7,94.62,,,0.0
2005-07-17,USGS,02266200,40.2,94.59,,,0.0
2005-07-18,USGS,02266200,38.5,94.58,,,0.0
2005-07-19,USGS,02266200,36.2,94.55,,,0.0
2005-07-20,USGS,02266200,33.5,94.52,,,0.1
2005-07-21,USGS,02266200,30.7,94.48,,,0.1
2005-07-22,USGS,02266200,27.9,94.44,,,0.1
2005-07-23,USGS,02266200,25.2,94.40,,,0.1
2005-07-24,USGS,02266200,22.8,94.37,,,0.1
2005-07-25,USGS,02266200,20.0,94.32,,,0.1
2005-07-26,USGS,02266200,17.7,94.28,,,0.1
2005-07-27,USGS,02266200,15.5,94.24,,,0.1
2005-07-28,USGS,02266200,13.6,94.19,,,0.1
2005-07-29,USGS,02266200,12.1,94.16,,,0.2
2005-07-30,USGS,02266200,11.7,94.14,,,0.0
2005-07-31,USGS,02266200,11.1,94.12,,,-0.0
2005-08-01,USGS,02266200,10.5,94.10,,,0.0
2005-08-02,USGS,02266200,10.2,94.09,,,0.0
2005-08-03,USGS,02266200,10.5,94.10,,,-0.0
2005-08-04,USGS,02266200,9.53,94.07,,,-0.0
2005-08-05,USGS,02266200,8.77,94.04,,,-0.0
2005-08-06,USGS,02266200,8.01,94.01,,,0.0
2005-08-07,USGS,02266200,8.65,94.03,,,0.1
2005-08-08,USGS,02266200,10.4,94.10,,,0.0
2005-08-09,USGS,02266200,10.4,94.10,,,0.0
2005-08-10,USGS,02266200,10.3,94.10,,,-0.0
2005-08-11,USGS,02266200,9.61,94.07,,,0.0
2005-08-12,USGS,02266200,9.77,94.07,,,0.0
2005-08-13,USGS,02266200,10.2,94.09,,,0.0
2005-08-14,USGS,02266200,9.69,94.07,,,0.0
2005-08-15,USGS,02266200,9.18,94.05,,,0.0
2005-08-16,USGS,02266200,8.55,94.03,,,0.0
2005-08-17,USGS,02266200,7.75,94.00,,,0.0
2005-08-18,USGS,02266200,7.00,93.96,,,0.0
2005-08-19,USGS,02266200,6.22,93.93,,,0.0
2005-08-20,USGS,02266200,6.27,93.93,,,0.0
2005-08-21,USGS,02266200,8.18,94.01,,,0.0
2005-08-22,USGS,02266200,8.95,94.04,,,0.0
2005-08-23,USGS,02266200,9.14,94.05,,,0.0
2005-08-24,USGS,02266200,9.25,94.06,,,0.0
2005-08-25,USGS,02266200,9.47,94.06,,,0.0
2005-08-26,USGS,02266200,9.41,94.06,,,0.0
2005-08-27,USGS,02266200,9.73,94.07,,,0.0
2005-08-28,USGS,02266200,10.5,94.10,,,0.0
2005-08-29,USGS,02266200,10.9,94.12,,,0.0
2005-08-30,USGS,02266200,11.0,94.12,,,0.1
2005-08-31,USGS,02266200,11.2,94.13,,,0.1
2005-09-01,USGS,02266200,11.8,94.15,,,0.0
2005-09-02,USGS,02266200,13.8,94.20,,,-0.0
2005-09-03,USGS,02266200,21.8,94.37,,,0.0
2005-09-04,USGS,02266200,34.4,94.58,,,0.0
2005-09-05,USGS,02266200,36.2,94.60,,,-0.0
2005-09-06,USGS,02266200,37.6,94.60,,,-0.0
2005-09-07,USGS,02266200,39.5,94.62,,,0.0
2005-09-08,USGS,02266200,39.2,94.61,,,-0.0
2005-09-09,USGS,02266200,37.9,94.60,,,0.0
2005-09-10,USGS,02266200,36.1,94.57,,,0.0
2005-09-11,USGS,02266200,33.7,94.53,,,-0.0
2005-09-12,USGS,02266200,31.2,94.49,,,0.0
2005-09-13,USGS,02266200,28.8,94.45,,,0.0
2005-09-14,USGS,02266200,26.2,94.40,,,0.0
2005-09-15,USGS,02266200,23.7,94.36,,,0.0
2005-09-16,USGS,02266200,21.7,94.32,,,0.0
2005-09-17,USGS,02266200,19.9,94.29,,,0.0
2005-09-18,USGS,02266200,18.1,94.25,,,0.0
2005-09-19,USGS,02266200,16.6,94.21,,,0.0
2005-09-20,USGS,02266200,15.6,94.19,,,0.0
2005-09-21,USGS,02266200,14.9,94.17,,,0.0
2005-09-22,USGS,02266200,14.5,94.16,,,0.0
2005-09-23,USGS,02266200,14.6,94.16,,,0.0
2005-09-24,USGS,02266200,13.7,94.13,,,0.0
2005-09-25,USGS,02266200,12.7,94.11,,,0.1
2005-09-26,USGS,02266200,11.6,94.07,,,0.1
2005-09-27,USGS,02266200,10.5,94.03,,,0.1
2005-09-28,USGS,02266200,9.59,94.00,,,0.1
2005-09-29,USGS,02266200,8.77,93.97,,,0.1
2005-09-30,USGS,02266200,7.88,93.93,,,0.1
2005-10-01,USGS,02266200,7.85,93.93,,,0.1
2005-10-02,USGS,02266200,8.54,93.96,,,0.2
2005-10-03,USGS,02266200,8.29,93.95,,,0.2
2005-10-04,USGS,02266200,9.00,93.97,,,0.3
2005-10-05,USGS,02266200,10.1,94.02,,,0.5
2005-10-06,USGS,02266200,11.9,94.08,,,0.4
2005-10-07,USGS,02266200,12.5,94.10,,,0.3
2005-10-08,USGS,02266200,12.4,94.10,,,0.2
2005-10-09,USGS,02266200,12.1,94.10,,,0.3
2005-10-10,USGS,02266200,11.8,94.09,,,0.3
2005-10-11,USGS,02266200,11.4,94.07,,,0.3
2005-10-12,USGS,02266200,10.8,94.05,,,0.4
2005-10-13,USGS,02266200,10.3,94.04,,,0.4
2005-10-14,USGS,02266200,9.50,94.01,,,0.5
2005-10-15,USGS,02266200,8.59,93.98,,,0.4
2005-10-16,USGS,02266200,7.70,93.94,,,0.3
2005-10-17,USGS,02266200,6.91,93.91,,,0.3
2005-10-18,USGS,02266200,6.32,93.89,,,0.3
2005-10-19,USGS,02266200,5.75,93.86,,,0.4
2005-10-20,USGS,02266200,5.07,93.84,,,0.4
2005-10-21,USGS,02266200,4.97,93.83,,,0.4
2005-10-22,USGS,02266200,5.31,93.85,,,0.3
2005-10-23,USGS,02266200,6.27,93.89,,,0.3
2005-10-24,USGS,02266200,15.4,94.20,,,1.1
2005-10-25,USGS,02266200,20.4,94.33,,,0.6
2005-10-26,USGS,02266200,21.2,94.35,,,0.4
2005-10-27,USGS,02266200,21.4,94.36,,,0.5
2005-10-28,USGS,02266200,21.2,94.35,,,0.6
2005-10-29,USGS,02266200,20.8,94.35,,,0.9
2005-10-30,USGS,02266200,20.3,94.33,,,1.1
2005-10-31,USGS,02266200,19.6,94.33,,,1.1
2005-11-01,USGS,02266200,19.5,94.33,,,1.2
2005-11-02,USGS,02266200,21.4,94.37,,,1.0
2005-11-03,USGS,02266200,21.3,94.36,,,1.2
2005-11-04,USGS,02266200,20.9,94.36,,,1.4
2005-11-05,USGS,02266200,20.3,94.35,,,1.5
2005-11-06,USGS,02266200,19.6,94.33,,,1.5
2005-11-07,USGS,02266200,18.8,94.31,,,1.5
2005-11-08,USGS,02266200,17.9,94.29,,,1.0
2005-11-09,USGS,02266200,16.9,94.27,,,0.8
2005-11-10,USGS,02266200,16.1,94.25,,,0.9
2005-11-11,USGS,02266200,15.1,94.22,,,1.0
2005-11-12,USGS,02266200,14.2,94.20,,,1.0
2005-11-13,USGS,02266200,13.2,94.17,,,1.1
2005-11-14,USGS,02266200,12.4,94.15,,,1.0
2005-11-15,USGS,02266200,11.7,94.12,,,0.9
2005-11-16,USGS,02266200,11.0,94.10,,,0.9
2005-11-17,USGS,02266200,10.2,94.07,,,1.0
2005-11-18,USGS,02266200,9.48,94.04,,,1.1
2005-11-19,USGS,02266200,8.94,94.02,,,1.0
2005-11-20,USGS,02266200,8.55,94.01,,,0.7
2005-11-21,USGS,02266200,7.89,93.98,,,0.6
2005-11-22,USGS,02266200,7.26,93.96,,,1.0
2005-11-23,USGS,02266200,6.64,93.93,,,1.2
2005-11-24,USGS,02266200,6.06,93.90,,,1.2
2005-11-25,USGS,02266200,5.58,93.88,,,1.0
2005-11-26,USGS,02266200,5.19,93.86,,,1.3
2005-11-27,USGS,02266200,4.77,93.84,,,1.3
2005-11-28,USGS,02266200,4.48,93.82,,,1.0
2005-11-29,USGS,02266200,4.69,93.83,,,0.8
2005-11-30,USGS,02266200,4.54,93.83,,,1.1
2005-12-01,USGS,02266200,4.32,93.81,,,1.7
2005-12-02,USGS,02266200,4.06,93.80,,,2.0
2005-12-03,USGS,02266200,3.87,93.78,,,2.1
2005-12-04,USGS,02266200,3.71,93.77,,,2.0
2005-12-05,USGS,02266200,3.52,93.75,,,1.8
2005-12-06,USGS,02266200,3.49,93.75,,,1.6
2005-12-07,USGS,02266200,3.37,93.74,,,1.7
2005-12-08,USGS,02266200,5.10,93.85,,,1.8
2005-12-09,USGS,02266200,6.51,93.92,,,1.4
2005-12-10,USGS,02266200,7.02,93.95,,,1.7
2005-12-11,USGS,02266200,7.40,93.96,,,1.9
2005-12-12,USGS,02266200,7.51,93.97,,,2.4
2005-12-13,USGS,02266200,7.36,93.96,,,2.6
2005-12-14,USGS,02266200,7.16,93.95,,,2.6
2005-12-15,USGS,02266200,7.20,93.95,,,2.1
2005-12-16,USGS,02266200,7.68,93.97,,,1.8
2005-12-17,USGS,02266200,7.86,93.98,,,1.8
2005-12-18,USGS,02266200,7.86,93.98,,,1.6
2005-12-19,USGS,02266200,7.68,93.97,,,1.8
2005-12-20,USGS,02266200,7.45,93.96,,,2.1
2005-12-21,USGS,02266200,7.36,93.96,,,2.4
2005-12-22,USGS,02266200,7.10,93.95,,,2.6
2005-12-23,USGS,02266200,6.81,93.94,,,2.6
2005-12-24,USGS,02266200,6.57,93.93,,,2.5
2005-12-25,USGS,02266200,6.45,93.92,,,2.0
2005-12-26,USGS,02266200,6.28,93.91,,,2.0
2005-12-27,USGS,02266200,5.94,93.90,,,2.4
2005-12-28,USGS,02266200,5.64,93.88,,,2.6
2005-12-29,USGS,02266200,6.00,93.90,,,2.1
2005-12-30,USGS,02266200,5.83,93.89,,,2.2
2005-12-31,USGS,02266200,6.80,93.89,,,2.1
2006-01-01,USGS,02266200,5.49,93.88,,,1.9
2006-01-02,USGS,02266200,5.28,93.87,,,1.6
2006-01-03,USGS,02266200,4.96,93.85,,,1.4
2006-01-04,USGS,02266200,4.67,93.83,,,1.7
2006-01-05,USGS,02266200,4.50,93.82,,,1.8
2006-01-06,USGS,02266200,4.11,93.80,,,2.1
2006-01-07,USGS,02266200,3.72,93.77,,,2.8
2006-01-08,USGS,02266200,3.50,93.75,,,3.2
2006-01-09,USGS,02266200,3.36,93.74,,,2.9
2006-01-10,USGS,02266200,3.30,93.73,,,2.3
2006-01-11,USGS,02266200,3.27,93.72,,,2.0
2006-01-12,USGS,02266200,3.21,93.71,,,1.8
2006-01-13,USGS,02266200,3.21,93.70,,,1.7
2006-01-14,USGS,02266200,3.27,93.70,,,2.1
2006-01-15,USGS,02266200,3.00,93.67,,,2.5
2006-01-16,USGS,02266200,2.85,93.65,,,2.5
2006-01-17,USGS,02266200,2.77,93.64,,,2.1
2006-01-18,USGS,02266200,2.89,93.64,,,2.2
2006-01-19,USGS,02266200,2.79,93.63,,,2.6
2006-01-20,USGS,02266200,2.77,93.62,,,2.0
2006-01-21,USGS,02266200,2.74,93.61,,,1.7
2006-01-22,USGS,02266200,2.65,93.60,,,1.5
2006-01-23,USGS,02266200,2.54,93.58,,,1.5
2006-01-24,USGS,02266200,2.39,93.56,,,1.5
2006-01-25,USGS,02266200,2.20,93.53,,,1.8
2006-01-26,USGS,02266200,2.04,93.51,,,2.2
2006-01-27,USGS,02266200,1.73,93.47,,,2.4
2006-01-28,USGS,02266200,1.68,93.45,,,2.3
2006-01-29,USGS,02266200,1.59,93.44,,,2.2
2006-01-30,USGS,02266200,1.64,93.44,,,2.0
2006-01-31,USGS,02266200,1.63,93.43,,,2.3
2006-02-01,USGS,02266200,1.51,93.41,,,2.6
2006-02-02,USGS,02266200,1.48,93.40,,,2.5
2006-02-03,USGS,02266200,2.51,93.50,,,2.2
2006-02-04,USGS,02266200,3.73,93.62,,,2.2
2006-02-05,USGS,02266200,4.20,93.65,,,2.8
2006-02-06,USGS,02266200,4.60,93.67,,,3.1
2006-02-07,USGS,02266200,4.94,93.68,,,2.9
2006-02-08,USGS,02266200,5.05,93.68,,,3.2
2006-02-09,USGS,02266200,5.02,93.67,,,3.6
2006-02-10,USGS,02266200,4.85,93.66,,,3.6
2006-02-11,USGS,02266200,4.67,93.64,,,3.3
2006-02-12,USGS,02266200,4.70,93.64,,,3.6
2006-02-13,USGS,02266200,4.40,93.62,,,4.4
2006-02-14,USGS,02266200,4.21,93.60,,,4.7
2006-02-15,USGS,02266200,3.91,93.57,,,4.5
2006-02-16,USGS,02266200,3.79,93.55,,,3.4
2006-02-17,USGS,02266200,3.61,93.53,,,2.7
2006-02-18,USGS,02266200,3.41,93.51,,,2.4
2006-02-19,USGS,02266200,3.31,93.49,,,2.3
2006-02-20,USGS,02266200,3.18,93.48,,,2.4
2006-02-21,USGS,02266200,3.08,93.46,,,2.2
2006-02-22,USGS,02266200,2.89,93.44,,,2.2
2006-02-23,USGS,02266200,2.74,93.42,,,2.1
2006-02-24,USGS,02266200,2.58,93.39,,,1.9
2006-02-25,USGS,02266200,2.46,93.38,,,2.3
2006-02-26,USGS,02266200,2.77,93.40,,,2.3
2006-02-27,USGS,02266200,2.81,93.40,,,2.7
2006-02-28,USGS,02266200,2.79,93.39,,,2.9
2006-03-01,USGS,02266200,2.74,93.38,,,2.8
2006-03-02,USGS,02266200,2.68,93.37,,,2.8
2006-03-03,USGS,02266200,2.68,93.36,,,2.6
2006-03-04,USGS,02266200,2.56,93.35,,,2.7
2006-03-05,USGS,02266200,2.44,93.33,,,2.9
2006-03-06,USGS,02266200,2.34,93.31,,,3.1
2006-03-07,USGS,02266200,2.26,93.30,,,2.9
2006-03-08,USGS,02266200,2.13,93.29,,,3.1
2006-03-09,USGS,02266200,1.98,93.27,,,
2006-03-10,USGS,02266200,1.77,93.25,,,
2006-03-11,USGS,02266200,1.65,93.24,,,
2006-03-12,USGS,02266200,1.47,93.21,,,
2006-03-13,USGS,02266200,1.35,93.20,,,
2006-03-14,USGS,02266200,1.19,93.17,,,
2006-03-15,USGS,02266200,1.02,93.15,,,
2006-03-16,USGS,02266200,0.90,93.13,,,
2006-03-17,USGS,02266200,0.82,93.12,,,
2006-03-18,USGS,02266200,0.75,93.10,,,
2006-03-19,USGS,02266200,0.64,93.08,,,
2006-03-20,USGS,02266200,0.54,93.06,,,
2006-03-21,USGS,02266200,0.47,93.05,,,
2006-03-22,USGS,02266200,0.42,93.03,,,
2006-03-23,USGS,02266200,0.37,93.01,,,
2006-03-24,USGS,02266200,0.32,93.00,,,
2006-03-25,USGS,02266200,0.27,92.98,,,
2006-03-26,USGS,02266200,0.22,92.97,,,
2006-03-27,USGS,02266200,0.18,92.95,,,
2006-03-28,USGS,02266200,0.14,92.94,,,
2006-03-29,USGS,02266200,0.11,92.92,,,
2006-03-30,USGS,02266200,0.09,92.91,,,
2006-03-31,USGS,02266200,0.08,92.90,,,
2006-04-01,USGS,02266200,0.07,92.89,,,
2006-04-02,USGS,02266200,0.05,92.87,,,
2006-04-03,USGS,02266200,0.03,92.86,,,
2006-04-04,USGS,02266200,0.02,92.85,,,
2006-04-05,USGS,02266200,0.00,92.83,,,
2006-04-06,USGS,02266200,0.00,92.82,,,
2006-04-07,USGS,02266200,0.00,92.80,,,
2006-04-08,USGS,02266200,0.00,92.80,,,
2006-04-09,USGS,02266200,0.02,92.85,,,
2006-04-10,USGS,02266200,0.00,92.84,,,
2006-04-11,USGS,02266200,0.00,92.82,,,
2006-04-12,USGS,02266200,0.00,92.81,,,
2006-04-13,USGS,02266200,0.00,92.79,,,
2006-04-14,USGS,02266200,0.00,92.77,,,
2006-04-15,USGS,02266200,0.00,92.76,,,
2006-04-16,USGS,02266200,0.00,92.74,,,
2006-04-17,USGS,02266200,0.00,92.73,,,
2006-04-18,USGS,02266200,0.00,92.71,,,
2006-04-19,USGS,02266200,0.00,92.70,,,
2006-04-20,USGS,02266200,0.00,92.68,,,
2006-04-21,USGS,02266200,0.00,92.69,,,
2006-04-22,USGS,02266200,0.00,92.71,,,
2006-04-23,USGS,02266200,0.00,92.69,,,
2006-04-24,USGS,02266200,0.00,92.67,,,
2006-04-25,USGS,02266200,0.00,92.65,,,
2006-04-26,USGS,02266200,0.00,92.64,,,
2006-04-27,USGS,02266200,0.00,92.60,,,
2006-04-28,USGS,02266200,0.00,92.53,,,
2006-04-29,USGS,02266200,0.00,92.40,,,
2006-04-30,USGS,02266200,0.00,92.25,,,
2006-05-01,USGS,02266200,0.00,92.14,,,
2006-05-02,USGS,02266200,0.00,92.04,,,
2006-05-03,USGS,02266200,0.00,91.96,,,
2006-05-04,USGS,02266200,0.00,91.91,,,
2006-05-05,USGS,02266200,0.00,91.84,,,
2006-05-06,USGS,02266200,0.00,91.78,,,
2006-05-07,USGS,02266200,0.00,91.72,,,
2006-05-08,USGS,02266200,0.00,91.65,,,
2006-05-09,USGS,02266200,0.00,91.61,,,
2006-05-10,USGS,02266200,0.00,91.58,,,
2006-05-11,USGS,02266200,0.00,91.54,,,
2006-05-12,USGS,02266200,0.00,91.54,,,
2006-05-13,USGS,02266200,0.00,91.53,,,
2006-05-14,USGS,02266200,0.00,91.52,,,
2006-05-15,USGS,02266200,0.00,91.52,,,
2006-05-16,USGS,02266200,0.00,91.52,,,
2006-05-17,USGS,02266200,0.00,91.52,,,
2006-05-18,USGS,02266200,0.00,91.52,,,
2006-05-19,USGS,02266200,0.00,91.52,,,
2006-05-20,USGS,02266200,0.00,91.51,,,
2006-05-21,USGS,02266200,0.00,91.51,,,
2006-05-22,USGS,02266200,0.00,91.51,,,
2006-05-23,USGS,02266200,0.00,91.51,,,
2006-05-24,USGS,02266200,0.00,91.51,,,
2006-05-25,USGS,02266200,0.00,91.51,,,
2006-05-26,USGS,02266200,0.00,91.51,,,
2006-05-27,USGS,02266200,0.00,91.51,,,
2006-05-28,USGS,02266200,0.00,91.51,,,
2006-05-29,USGS,02266200,0.00,91.51,,,
2006-05-30,USGS,02266200,0.00,91.51,,,
2006-05-31,USGS,02266200,0.00,91.51,,,
2006-06-01,USGS,02266200,0.00,91.51,,,
2006-06-02,USGS,02266200,0.00,91.51,,,
2006-06-03,USGS,02266200,0.00,91.51,,,
2006-06-04,USGS,02266200,0.00,91.51,,,
2006-06-05,USGS,02266200,0.00,91.51,,,
2006-06-06,USGS,02266200,0.00,91.51,,,
2006-06-07,USGS,02266200,0.00,91.51,,,
2006-06-08,USGS,02266200,0.00,91.51,,,
2006-06-09,USGS,02266200,0.00,91.51,,,
2006-06-10,USGS,02266200,0.00,91.51,,,
2006-06-11,USGS,02266200,0.00,91.51,,,
2006-06-12,USGS,02266200,0.00,91.51,,,
2006-06-13,USGS,02266200,0.00,91.52,,,
2006-06-14,USGS,02266200,0.00,91.64,,,
2006-06-15,USGS,02266200,0.00,91.67,,,
2006-06-16,USGS,02266200,0.00,91.62,,,
2006-06-17,USGS,02266200,0.00,91.55,,,
2006-06-18,USGS,02266200,0.00,91.52,,,
2006-06-19,USGS,02266200,0.00,91.51,,,
2006-06-20,USGS,02266200,0.00,91.51,,,
2006-06-21,USGS,02266200,0.00,91.51,,,
2006-06-22,USGS,02266200,0.00,91.51,,,
2006-06-23,USGS,02266200,0.00,91.51,,,
2006-06-24,USGS,02266200,0.00,91.51,,,
2006-06-25,USGS,02266200,0.00,91.51,,,
2006-06-26,USGS,02266200,0.00,91.51,,,
2006-06-27,USGS,02266200,0.00,91.61,,,
2006-06-28,USGS,02266200,0.00,91.75,,,
2006-06-29,USGS,02266200,0.00,91.85,,,
2006-06-30,USGS,02266200,0.00,91.87,,,
2006-07-01,USGS,02266200,0.00,91.84,,,
2006-07-02,USGS,02266200,0.00,91.91,,,
2006-07-03,USGS,02266200,0.00,92.24,,,
2006-07-04,USGS,02266200,0.00,92.43,,,
2006-07-05,USGS,02266200,0.00,92.46,,,
2006-07-06,USGS,02266200,0.00,92.59,,,
2006-07-07,USGS,02266200,1.05,93.24,,,
2006-07-08,USGS,02266200,7.92,93.91,,,
2006-07-09,USGS,02266200,11.1,94.03,,,
2006-07-10,USGS,02266200,11.4,94.04,,,
2006-07-11,USGS,02266200,11.5,94.05,,,
2006-07-12,USGS,02266200,12.0,94.07,,,
2006-07-13,USGS,02266200,11.6,94.06,,,
2006-07-14,USGS,02266200,11.8,94.07,,,
2006-07-15,USGS,02266200,10.6,94.03,,,
2006-07-16,USGS,02266200,9.35,93.98,,,
2006-07-17,USGS,02266200,8.65,93.95,,,
2006-07-18,USGS,02266200,8.71,93.96,,,
2006-07-19,USGS,02266200,7.67,93.92,,,
2006-07-20,USGS,02266200,6.63,93.88,,,
2006-07-21,USGS,02266200,5.77,93.83,,,0.0
2006-07-22,USGS,02266200,4.78,93.77,,,0.0
2006-07-23,USGS,02266200,4.15,93.73,,,0.0
2006-07-24,USGS,02266200,4.19,93.72,,,0.0
2006-07-25,USGS,02266200,4.00,93.71,,,0.0
2006-07-26,USGS,02266200,3.56,93.66,,,0.0
2006-07-27,USGS,02266200,3.35,93.63,,,0.0
2006-07-28,USGS,02266200,3.40,93.63,,,0.0
2006-07-29,USGS,02266200,3.75,93.66,,,0.0
2006-07-30,USGS,02266200,3.62,93.64,,,0.0
2006-07-31,USGS,02266200,4.07,93.66,,,0.0
2006-08-01,USGS,02266200,5.31,93.74,,,0.0
2006-08-02,USGS,02266200,4.97,93.71,,,0.0
2006-08-03,USGS,02266200,4.47,93.67,,,0.0
2006-08-04,USGS,02266200,3.90,93.63,,,0.0
2006-08-05,USGS,02266200,4.05,93.63,,,-0.0
2006-08-06,USGS,02266200,4.46,93.65,,,0.0
2006-08-07,USGS,02266200,4.40,93.64,,,0.0
2006-08-08,USGS,02266200,4.16,93.62,,,0.0
2006-08-09,USGS,02266200,3.93,93.60,,,0.0
2006-08-10,USGS,02266200,3.62,93.56,,,0.0
2006-08-11,USGS,02266200,3.26,93.53,,,0.0
2006-08-12,USGS,02266200,3.02,93.49,,,0.0
2006-08-13,USGS,02266200,2.75,93.46,,,0.0
2006-08-14,USGS,02266200,2.65,93.45,,,0.0
2006-08-15,USGS,02266200,2.30,93.40,,,0.0
2006-08-16,USGS,02266200,1.96,93.36,,,
2006-08-17,USGS,02266200,1.67,93.32,,,
2006-08-18,USGS,02266200,1.60,93.30,,,
2006-08-19,USGS,02266200,1.67,93.30,,,
2006-08-20,USGS,02266200,1.96,93.33,,,
2006-08-21,USGS,02266200,1.75,93.30,,,
2006-08-22,USGS,02266200,1.63,93.28,,,
2006-08-23,USGS,02266200,1.44,93.25,,,
2006-08-24,USGS,02266200,1.49,93.25,,,
2006-08-25,USGS,02266200,1.61,93.26,,,
2006-08-26,USGS,02266200,1.90,93.28,,,
2006-08-27,USGS,02266200,1.93,93.28,,,
2006-08-28,USGS,02266200,1.75,93.25,,,
2006-08-29,USGS,02266200,1.66,93.23,,,
2006-08-30,USGS,02266200,1.89,93.26,,,
2006-08-31,USGS,02266200,2.43,93.31,,,0.5
2006-09-01,USGS,02266200,2.56,93.31,,,0.5
2006-09-02,USGS,02266200,2.65,93.32,,,0.5
2006-09-03,USGS,02266200,2.68,93.31,,,0.5
2006-09-04,USGS,02266200,2.72,93.31,,,0.6
2006-09-05,USGS,02266200,2.66,93.30,,,0.6
2006-09-06,USGS,02266200,2.62,93.29,,,0.5
2006-09-07,USGS,02266200,2.47,93.26,,,0.6
2006-09-08,USGS,02266200,2.24,93.23,,,0.7
2006-09-09,USGS,02266200,2.17,93.22,,,0.8
2006-09-10,USGS,02266200,2.17,93.21,,,0.8
2006-09-11,USGS,02266200,2.06,93.19,,,
2006-09-12,USGS,02266200,1.86,93.16,,,
2006-09-13,USGS,02266200,1.66,93.14,,,
2006-09-14,USGS,02266200,1.60,93.13,,,
2006-09-15,USGS,02266200,1.50,93.12,,,
2006-09-16,USGS,02266200,1.36,93.10,,,
2006-09-17,USGS,02266200,1.26,93.08,,,
2006-09-18,USGS,02266200,1.04,93.05,,,
2006-09-19,USGS,02266200,1.36,93.09,,,
2006-09-20,USGS,02266200,2.33,93.22,,,
2006-09-21,USGS,02266200,2.25,93.21,,,
2006-09-22,USGS,02266200,2.16,93.20,,,
2006-09-23,USGS,02266200,2.06,93.19,,,
2006-09-24,USGS,02266200,1.88,93.17,,,
2006-09-25,USGS,02266200,1.78,93.15,,,
2006-09-26,USGS,02266200,1.70,93.14,,,
2006-09-27,USGS,02266200,1.74,93.15,,,
2006-09-28,USGS,02266200,1.53,93.12,,,
2006-09-29,USGS,02266200,1.34,93.09,,,
2006-09-30,USGS,02266200,1.16,93.07,,,
2006-10-01,USGS,02266200,1.00,93.04,,,
2006-10-02,USGS,02266200,0.87,93.02,,,
2006-10-03,USGS,02266200,0.76,92.99,,,
2006-10-04,USGS,02266200,0.70,92.98,,,
2006-10-05,USGS,02266200,0.58,92.95,,,
2006-10-06,USGS,02266200,0.49,92.93,,,
2006-10-07,USGS,02266200,0.43,92.91,,,
2006-10-08,USGS,02266200,0.39,92.90,,,
2006-10-09,USGS,02266200,0.33,92.88,,,
2006-10-10,USGS,02266200,0.29,92.87,,,
2006-10-11,USGS,02266200,0.22,92.84,,,
2006-10-12,USGS,02266200,0.19,92.83,,,
2006-10-13,USGS,02266200,0.17,92.82,,,1.9
2006-10-14,USGS,02266200,0.14,92.80,,,2.3
2006-10-15,USGS,02266200,0.12,92.79,,,2.6
2006-10-16,USGS,02266200,0.09,92.77,,,2.0
2006-10-17,USGS,02266200,0.08,92.76,,,1.4
2006-10-18,USGS,02266200,0.07,92.75,,,
2006-10-19,USGS,02266200,0.05,92.73,,,
2006-10-20,USGS,02266200,0.04,92.72,,,
2006-10-21,USGS,02266200,0.03,92.71,,,
2006-10-22,USGS,02266200,0.01,92.69,,,
2006-10-23,USGS,02266200,0.00,92.68,,,
2006-10-24,USGS,02266200,0.00,92.67,,,3.3
2006-10-25,USGS,02266200,0.01,92.67,,,4.0
2006-10-26,USGS,02266200,0.01,92.67,,,3.5
2006-10-27,USGS,02266200,0.01,92.65,,,2.5
2006-10-28,USGS,02266200,0.01,92.66,,,1.8
2006-10-29,USGS,02266200,0.01,92.65,,,2.5
2006-10-30,USGS,02266200,0.01,92.65,,,
2006-10-31,USGS,02266200,0.01,92.65,,,
2006-11-01,USGS,02266200,0.01,92.65,,,
2006-11-02,USGS,02266200,0.01,92.64,,,
2006-11-03,USGS,02266200,0.01,92.64,,,
2006-11-04,USGS,02266200,0.01,92.63,,,
2006-11-05,USGS,02266200,0.01,92.62,,,
2006-11-06,USGS,02266200,0.01,92.62,,,
2006-11-07,USGS,02266200,0.01,92.65,,,
2006-11-08,USGS,02266200,0.01,92.67,,,
2006-11-09,USGS,02266200,0.01,92.66,,,
2006-11-10,USGS,02266200,0.01,92.65,,,
2006-11-11,USGS,02266200,0.01,92.65,,,
2006-11-12,USGS,02266200,0.01,92.63,,,
2006-11-13,USGS,02266200,0.01,92.62,,,
2006-11-14,USGS,02266200,0.01,92.61,,,
2006-11-15,USGS,02266200,0.01,92.59,,,
2006-11-16,USGS,02266200,0.02,92.66,,,
2006-11-17,USGS,02266200,0.02,92.68,,,
2006-11-18,USGS,02266200,0.02,92.67,,,
